0,지점명,대형마트,주차장,지하철역,학교,편의점,"주유소,충전소",문화시설,관광명소,음식점,카페,주소,위도,경도,DT여부,시도명
1291,문경새재,0,5,0,0,3,0,4,5,43,13,경상북도 문경시 새재로 906 (문경읍),36.759398,128.077572,0,경상북도
1292,김천구미역,2,8,0,4,17,2,2,2,253,52,경상북도 김천시 혁신3로 26 (율곡동),36.116366,128.181653,0,경상북도
1293,김천시청DT,3,38,0,4,20,6,0,0,281,43,경상북도 김천시 시청로 47 (대신동),36.132504,128.11759,1,경상북도
1294,안동이마트,2,10,0,4,26,4,1,0,410,51,경상북도 안동시 옥동1길 2 (옥동),36.558505,128.699308,0,경상북도
1295,안동병원,0,3,0,0,3,6,1,1,19,2,경상북도 안동시 앙실로 11 (수상동),36.547024,128.70064,0,경상북도
1296,안동시청,2,93,0,7,20,3,13,7,526,115,경상북도 안동시 서동문로 173 (삼산동),36.5663574,128.7311385,0,경상북도
1297,안동옥동,3,17,0,6,36,3,1,0,509,57,경상북도 안동시 경북대로 379 (옥동),36.563324,128.70213,0,경상북도
1298,포항죽도DT,2,42,0,6,52,7,3,0,790,117,경상북도 포항시 북구 새천년대로 486 699-1 에스오일,36.018521,129.347918,1,경상북도
1299,포항장성DT,1,15,0,4,24,4,3,9,310,53,경상북도 포항시 북구 새천년대로 1255 (장성동),36.074535,129.384214,1,경상북도
1300,포항양덕,3,5,0,5,32,1,0,3,425,99,경상북도 포항시 북구 장량로 162 (양덕동),36.0815505,129.3981614,0,경상북도
1301,포항중앙,2,105,0,2,29,5,10,6,751,149,경상북도 포항시 북구 불종로 41 (신흥동),36.038713,129.364099,0,경상북도
1302,포항영일대비치,1,24,0,6,25,4,0,2,412,47,경상북도 포항시 북구 삼호로 186 (항구동),36.0549919,129.3769806,0,경상북도
1303,전남광양DT,2,25,0,5,30,6,3,3,592,103,전라남도 광양시 중마중앙로 143 ,34.943156,127.69796,1,전라남도
1304,목포터미널DT,2,24,0,12,45,3,4,1,472,66,전라남도 목포시 영산로 495,34.8101683,126.4169697,1,전라남도
1305,목포하당,2,26,0,10,52,7,4,3,678,133,전라남도 목포시 백년대로 293 (상동),34.803958,126.419806,0,전라남도
1306,목포북항DT,1,23,0,5,26,3,1,0,635,71,전라남도 목포시 고하대로 694 (산정동),34.8086337,126.3732658,1,전라남도
1307,목포옥암,3,27,0,9,60,4,4,2,862,135,전라남도 목포시 백년대로375번길 1 (옥암동),34.807386,126.4272671,0,전라남도
1308,목포평화광장,1,17,0,3,35,3,2,1,604,103,전라남도 목포시 미항로 137 (상동),34.796986,126.43495,0,전라남도
1309,목포남악,2,11,0,7,29,3,2,2,387,72,전라남도 무안군 남악3로82번길 11,34.8131423,126.4617254,0,전라남도
1310,순천연향,1,42,0,13,69,5,3,2,1122,161,전라남도 순천시 연향번영길 118 (연향동),34.952252,127.518725,0,전라남도
1311,순천신대,3,1,0,5,18,1,1,4,243,66,전라남도 순천시 해룡면 향매로 97 ,34.933509,127.550306,0,전라남도
1312,순천호수공원,5,20,0,4,25,0,3,1,276,89,전라남도 순천시 왕지2길 17 (왕지동),34.968146,127.523261,0,전라남도
1313,순천조례,4,11,0,4,14,1,2,1,203,72,전라남도 순천시 비봉2길 9 (조례동),34.971612,127.520805,0,전라남도
1314,여수해양공원,0,31,0,7,34,1,14,7,465,128,전라남도 여수시 이순신 광장로 192,34.738437,127.744285,0,전라남도
1315,여수학동DT,2,45,0,4,47,4,2,0,791,133,전라남도 여수시 도원로 271 (학동),34.76151,127.660968,1,전라남도
1316,여수웅천,1,8,0,2,15,0,6,4,109,53,전라남도 여수시 예울마루로 37-53 (웅천동),34.746166,127.671046,0,전라남도
1317,여수둔덕DT,0,11,0,4,10,6,0,1,161,24,전라남도 여수시 좌수영로 482 (둔덕동),34.768947,127.697469,1,전라남도
1318,여수여서,1,22,0,7,41,5,1,5,635,65,전라남도 여수시 여문1로 49 (여서동),34.752883,127.704195,0,전라남도
1319,여수여천,1,40,0,3,40,5,5,1,797,128,전라남도 여수시 망마로 39 (학동),34.75984,127.667034,0,전라남도
1320,전남나주,4,20,0,3,24,0,7,8,465,94,전라남도 나주시 상야1길 21 (빛가람동),35.022514,126.788058,0,전라남도
1321,익산모현,4,23,0,9,28,4,5,0,525,89,전라북도 익산시 선화로 106 (모현동1가),35.948353,126.942392,0,전라북도
1322,익산영등DT,3,31,0,10,37,7,2,1,649,132,전라북도 익산시 무왕로 1005 (영등동),35.959316,126.968766,1,전라북도
1323,익산영등,4,43,0,11,42,4,2,1,767,142,전라북도 익산시 무왕로 1052 (영등동),35.958206,126.973766,0,전라북도
1324,전주송천DT,4,21,0,10,36,6,3,2,661,107,전북 전주시  송천중앙로 228,35.867469,127.121929,1,전라북도
1325,전북대병원DT,1,55,0,6,53,3,7,1,486,149,전라북도 전주시 덕진구 백제대로 616 (금암동),35.842014,127.137492,1,전라북도
1326,전주혁신도시,1,6,0,4,21,0,1,8,388,86,전라북도 전주시 덕진구 기지로 68 (중동),35.83811,127.059364,0,전라북도
1327,전주덕진광장DT,1,42,0,5,48,3,13,3,544,153,전라북도 전주시 덕진구 기린대로 491 (덕진동1가),35.842878,127.124205,1,전라북도
1328,전북대,1,43,0,6,49,4,12,3,524,150,전라북도 전주시 덕진구 명륜4길 12 (덕진동1가),35.8429149,127.1268229,0,전라북도
1329,전주평화DT,5,4,0,8,29,4,1,3,468,64,전라북도 전주시 완산구 모악로 4696 (평화동2가),35.788482,127.131075,1,전라북도
1330,전주백제대로DT,1,26,0,8,39,5,3,1,721,95,전라북도 전주시 완산구 백제대로 242 (중화산동2가),35.814654,127.123414,1,전라북도
1331,전주효자DT,6,23,0,10,42,6,1,2,572,101,전라북도 전주시 완산구 용머리로 7 (효자동1가),35.8058839,127.1110843,1,전라북도
1332,전주서신,3,27,0,10,31,3,1,0,613,101,전라북도 전주시 완산구 서신로 104 (서신동),35.8345971,127.1161323,0,전라북도
1333,전주중화산,2,17,0,8,29,3,2,0,696,115,전라북도 전주시 완산구 유연로 288 (중화산동2가),35.8250953,127.1169548,0,전라북도
1334,전주홍산로,4,41,0,5,59,2,7,3,817,205,전라북도 전주시 완산구 홍산로 238 (효자동2가),35.8148784,127.1064483,0,전라북도
1335,전주한옥마을,0,70,0,7,37,2,49,15,839,345,전라북도 전주시 완산구 팔달로 123 (전동),35.8134452,127.1485323,0,전라북도
1336,전북도청,4,42,0,6,53,3,7,3,1009,196,전라북도 전주시 완산구 홍산중앙로 22 (효자동3가),35.81559,127.109351,0,전라북도
1337,전주경원,1,82,0,11,42,2,42,13,962,376,전라북도 전주시 완산구 전주객사4길 44-18 (고사동),35.819775,127.144494,0,전라북도
1338,전북정읍DT,1,32,0,4,21,5,6,4,354,75,전라북도 정읍시 충정로 271 (수성동),35.570273,126.851701,1,전라북도
1339,군산나운DT,2,26,0,4,30,4,7,0,594,70,전라북도 군산시 공단대로 422 (나운동),35.962771,126.695586,1,전라북도
1340,군산수송,2,18,0,6,40,3,4,2,721,127,전라북도 군산시 수송로 195 (수송동),35.964213,126.717207,0,전라북도
1341,군산대,0,23,0,4,18,2,3,5,164,32,전라북도 군산시 황룡로 7 (미룡동),35.945739,126.685965,0,전라북도
1342,공주동학사DT,0,0,0,1,4,1,1,1,64,18,충청남도 공주시 반포면 동학사1로 114 ,36.36336,127.2535628,1,충청남도
1343,공주신관,2,27,0,3,41,3,2,5,559,91,충청남도 공주시 번영1로 113 (신관동),36.474648,127.14003,0,충청남도
1344,논산중앙,2,53,0,9,32,4,1,0,502,82,충청남도 논산시 중앙로398번길 13-10,36.2012496,127.0899058,0,충청남도
1345,충남보령DT,1,7,0,0,13,5,0,2,70,18,충청남도 보령시 대해로 101 (궁촌동),36.3408254,126.5893248,1,충청남도
1346,서산예천DT,2,19,0,3,24,4,0,2,286,50,충청남도 서산시 나무장1길 22 (예천동),36.771727,126.440171,1,충청남도
1347,서산호수,6,74,0,5,50,2,4,2,718,109,"충청남도 서산시 호수공원2로 33, 1~2층 (읍내동)",36.776653,126.448646,0,충청남도
1348,천안신부R,3,31,0,12,51,11,8,1,679,165,충청남도 천안시 동남구 만남로 43 (신부동),36.819309,127.157715,0,충청남도
1349,천안청당,3,18,0,8,30,8,6,2,360,84,충청남도 천안시 동남구 청수14로 102 (청당동),36.785895,127.157564,0,충청남도
1350,천안안서,0,15,0,3,22,4,5,4,142,34,충청남도 천안시 동남구 안서3길 3 (안서동),36.830087,127.179779,0,충청남도
1351,천안IC DT,3,25,0,5,45,11,8,2,655,161,충청남도 천안시 동남구 신부15길 3 (신부동),36.82025,127.1615,1,충청남도
1352,천안신부동,4,38,0,9,60,6,9,1,759,175,충청남도 천안시 동남구 만남로 9 (신안동),36.81917993,127.1529981,0,충청남도
1353,천안서북이마트,3,9,0,2,32,6,0,2,282,56,충청남도 천안시 서북구 삼성대로 20 (백석동),36.838876,127.122399,0,충청남도
1354,천안백석,3,4,0,5,34,7,0,3,356,63,충청남도 천안시 서북구 백석로 85-4 (백석동),36.823793,127.121751,0,충청남도
1355,천안불당DT,5,35,0,7,47,1,5,4,834,186,충청남도 천안시 서북구 불당34길 2 (불당동),36.805399,127.10609,1,충청남도
1356,천안서부대로DT,4,19,1,10,52,5,0,2,821,133,충청남도 천안시 서북구 서부대로 405 (쌍용동),36.8035728,127.12718,1,충청남도
1357,천안두정역DT,4,16,1,6,102,1,3,1,806,133,충청남도 천안시 서북구 두정로 264 (두정동),36.83287888,127.1463156,1,충청남도
1358,천안시청,3,40,0,4,38,2,5,1,725,160,충청남도 천안시 서북구 불당22대로 67 (불당동),36.8165367,127.1065647,0,충청남도
1359,천안쌍용역,6,31,1,9,62,5,3,2,778,125,충청남도 천안시 서북구 충무로 133 (쌍용동),36.793123,127.12223,0,충청남도
1360,천안신불당,5,40,0,7,41,1,6,1,783,181,충청남도 천안시 서북구 불당33길 24 (불당동),36.812323,127.108287,0,충청남도
1361,천안성정DT,5,31,0,2,124,6,1,3,1212,135,충청남도 천안시 서북구 동서대로 154 (성정동),36.8253941,127.1403512,1,충청남도
1362,천안불당,5,39,0,8,44,0,5,1,865,174,충청남도 천안시 서북구 불당4로 91 (불당동),36.8100104,127.1109606,0,충청남도
1363,천안두정,5,18,0,9,129,1,2,3,1320,179,충청남도 천안시 서북구 부성4길 3 (부성1동),36.833981,127.134838,0,충청남도
1364,천안이마트,4,33,1,7,65,4,0,4,960,140,충청남도 천안시 서북구 충무로 187 (쌍용동) 천안이마트 1층,36.795879,127.127159,0,충청남도
1365,계룡대로DT,3,21,0,2,10,3,2,1,276,32,충청남도 계룡시 엄사면 번영로 6 ,36.288381,127.244398,1,충청남도
1366,당진시곡DT,1,5,0,1,11,1,0,8,116,23,충청남도 당진시 서해로 6283 (시곡동),36.903029,126.683873,1,충청남도
1367,당진문예의전당,4,28,0,3,43,0,7,6,495,95,"충청남도 당진시 시청1로 78, 1층 (읍내동)",36.891205,126.638986,0,충청남도
1368,아산방축DT,1,33,1,4,35,3,3,5,477,65,충청남도 아산시 온천대로 1392 (방축동),36.783636,126.992786,1,충청남도
1369,아산배방,3,15,1,4,19,0,0,1,264,58,충청남도 아산시 배방읍 배방로 22 ,36.774872,127.053978,0,충청남도
1370,아산탕정,2,3,0,5,16,0,0,6,172,29,충청남도 아산시 탕정면 탕정면로 10 ,36.798663,127.058333,0,충청남도
1371,아산용화,2,15,1,9,49,2,1,3,656,89,충청남도 아산시 어의정로 117 (용화동),36.774397,127.008545,0,충청남도
1372,아산터미널,4,19,0,9,49,4,2,2,550,82,충청남도 아산시 번영로 232 (모종동),36.783865,127.0162904,0,충청남도
1373,충북증평,3,37,0,0,23,5,2,3,385,59,충청북도 증평군 증평읍 광장로 40 ,36.789084,127.578648,0,충청북도
1374,청주용암DT,4,31,0,12,37,7,2,2,540,61,충청북도 청주시 상당구 1순환로 1243 (용암동),36.607867,127.503945,1,충청북도
1375,청주용담DT,3,29,0,9,23,3,1,1,357,64,충청북도 청주시 상당구 산성로 129 (용담동),36.634172,127.50511,1,충청북도
1376,청주서문,2,107,0,7,28,7,11,4,732,245,충청북도 청주시 상당구 무심동로392번길 20 (서문동),36.635373,127.486041,0,충청북도
1377,충주호암DT,0,11,0,5,22,1,1,5,108,20,충청북도 충주시 중원대로 3245 (호암동),36.959262,127.923655,1,충청북도
1378,충주시청DT,2,20,0,5,33,7,3,3,618,76,충청북도 충주시 국원대로 208-1 (금릉동),36.9900658,127.9287563,1,충청북도
1379,충주터미널,2,17,0,7,22,3,1,0,426,51,충청북도 충주시 봉계13길 2 (봉방동),36.980662,127.915191,0,충청북도
1380,충주연수,3,16,0,9,33,5,3,2,560,90,충청북도 충주시 계명대로 227 (연수동),36.982721,127.939889,0,충청북도
1381,제천DT,3,90,0,5,42,6,4,3,789,114,충청북도 제천시 의림대로 181 (중앙로2가),37.143691,128.213266,1,충청북도
1382,청주비하DT,5,24,0,5,46,6,2,1,764,117,충청북도 청주시 흥덕구 2순환로 1078 (비하동),36.63846427,127.4223379,1,충청북도
1383,청주오송,2,8,0,5,19,1,1,5,240,46,충청북도 청주시 흥덕구 오송읍 오송생명로 220 ,36.629921,127.33282,0,충청북도
1384,청주봉명DT,1,39,0,4,57,14,12,3,742,105,충청북도 청주시 흥덕구 1순환로 514 (봉명동),36.646765,127.464772,1,충청북도
1385,청주강서,4,29,0,11,77,2,6,0,1061,141,충청북도 청주시 흥덕구 강서로 121 (강서동),36.625422,127.430108,0,충청북도
1386,청주지웰시티,5,30,0,4,36,8,4,0,561,102,충청북도 청주시 흥덕구 대농로 43 (복대동) 신영지웰시티 1차 상업시설,36.643359,127.427107,0,충청북도
1387,현대충청,5,30,0,3,31,10,4,0,498,89,충청북도 청주시 흥덕구 직지대로 308 (복대동),36.644407,127.426305,0,충청북도
1388,청주터미널,4,28,0,12,82,3,6,0,1231,158,충청북도 청주시 흥덕구 풍산로 15 (가경동),36.626769,127.432035,0,충청북도
1389,청주이마트,1,10,0,2,7,10,0,1,87,19,충청북도 청주시 서원구 청남로 1853 (미평동),36.6011458,127.4746811,0,충청북도
1390,청주사직DT,2,99,0,6,25,9,10,4,635,214,충청북도 청주시 서원구 사직대로 302 (사직동),36.635848,127.481034,1,충청북도
1391,청주성화,5,19,0,14,37,5,2,3,557,112,충청북도 청주시 서원구 복대로 5 (개신동),36.6176114,127.4460855,0,충청북도
1392,충북대,2,75,0,6,80,7,9,1,771,166,충청북도 청주시 서원구 내수동로 113 (사창동),36.633965,127.459715,0,충청북도
1393,오창호수공원,3,10,0,5,46,2,2,1,502,74,"충청북도 청주시 청원구 오창읍 중심상업1로 20 101,102,103,104호",36.712751,127.427283,0,충청북도
1394,청주율량DT,4,29,0,8,61,4,3,0,931,136,충청북도 청주시 청원구 충청대로107번길 8 (율량동),36.66623,127.493207,1,충청북도
1395,오창과학단지,1,12,0,5,47,1,2,2,527,75,충청북도 청주시 청원구 오창읍 과학산업2로 385 385,36.716466,127.423272,0,충청북도
1396,제주신화월드R,0,13,0,0,3,0,1,4,34,16,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38 B1-29,33.306608,126.316714,0,제주특별자치도
1397,제주에듀시티,0,3,0,0,6,0,0,0,11,3,제주특별자치도 서귀포시 대정읍 에듀시티로 36 ,33.291788,126.284407,0,제주특별자치도
1398,제주성산DT,1,6,0,1,13,2,0,3,182,20,제주특별자치도 서귀포시 성산읍 일출로 80 ,33.44998,126.920605,1,제주특별자치도
1399,제주중문DT,0,29,0,0,20,3,7,8,192,27,제주특별자치도 서귀포시 천제연로 95(색달동),33.2549983,126.4159059,1,제주특별자치도
1400,제주서귀포,2,72,0,5,66,2,9,9,929,160,제주특별자치도 서귀포시 중정로 53 (서귀동),33.2477967,126.5621036,0,제주특별자치도
1401,제주송악산,0,4,0,0,4,0,0,6,28,7,제주특별자치도 서귀포시 형제해안로 322 (상모리),33.206799,126.290035,0,제주특별자치도
1402,서귀포DT,1,13,0,1,23,4,4,2,235,30,제주특별자치도 서귀포시 일주서로 11 (강정동),33.2492775,126.5065229,1,제주특별자치도
1403,성산일출봉,1,5,0,1,13,0,0,5,157,26,"제주특별자치도 서귀포시 성산읍 일출로 284-5, 1,2층",33.462865,126.935544,0,제주특별자치도
1404,제주중문,0,34,0,0,15,3,8,14,116,24,제주특별자치도 서귀포시 중문관광로110번길 32 (색달동),33.251128,126.412752,0,제주특별자치도
1405,제주도남DT,1,13,0,0,5,3,2,1,29,9,제주특별자치도 제주시 연북로 394 (도남동),33.4803586,126.523452,1,제주특별자치도
1406,제주협재,0,8,0,1,6,0,1,9,94,34,제주특별자치도 제주시 한림읍 한림로 337 ,33.393839,126.24049,0,제주특별자치도
1407,제주외도DT,0,21,0,1,22,2,0,0,300,33,제주특별자치도 제주시 일주서로 7306 (외도일동),33.492554,126.427169,1,제주특별자치도
1408,제주삼화DT,1,8,0,4,16,4,1,1,209,34,제주특별자치도 제주시 연삼로 884 (도련일동),33.5117687,126.5804734,1,제주특별자치도
1409,제주시청,0,80,0,4,74,5,15,3,1149,183,제주특별자치도 제주시 중앙로 215 (이도이동),33.500516,126.529711,0,제주특별자치도
1410,제주함덕,2,17,0,2,15,5,0,6,255,44,제주특별자치도 제주시 조천읍 조함해안로 522 ,33.542511,126.668567,0,제주특별자치도
1411,제주노형공원,2,66,0,8,104,5,7,3,1124,221,제주특별자치도 제주시 연북로 12 (노형동),33.481794,126.482523,0,제주특별자치도
1412,제주애월DT,0,7,0,0,7,2,0,5,42,11,제주특별자치도 제주시 애월읍 애월해안로 376 ,33.47278,126.348739,1,제주특별자치도
1413,제주칠성,1,130,0,7,56,1,20,10,819,142,제주특별자치도 제주시 관덕로 55 (일도일동),33.513349,126.5252435,0,제주특별자치도
1414,제주노형,2,72,0,8,103,6,5,2,1267,198,제주특별자치도 제주시 도령로 27 (노형동),33.4878111,126.4818612,0,제주특별자치도
1415,제주용담DT,0,8,0,0,6,0,0,1,46,14,제주특별자치도 제주시 서해안로 380 (용담삼동) 화이트하우스,33.512345,126.484564,1,제주특별자치도
